spine,show,year,archiveID,episode,why
the-computer-programme-abc-tv-intro-1983,The Computer Programme (ABC TV Intro,1983,ComputerProgrammeABCAusIntroEpisode2,The Computer Programme (ABC TV Intro) Episode 2,"1983, modern television, no licence claimed"
the-computer-programme-abc-tv-intro-1983,The Computer Programme (ABC TV Intro,1983,ComputerProgrammeABCAusIntroEpisode4,The Computer Programme (ABC TV Intro) Episode 4,"1983, modern television, no licence claimed"
the-computer-programme-abc-tv-intro-1983,The Computer Programme (ABC TV Intro,1983,ComputerProgrammeABCAusIntroEpisode5,The Computer Programme (ABC TV Intro) Episode 5,"1983, modern television, no licence claimed"
the-computer-programme-abc-tv-intro-1983,The Computer Programme (ABC TV Intro,1983,ComputerProgrammeABCAusIntroEpisode6,The Computer Programme (ABC TV Intro) Episode 6,"1983, modern television, no licence claimed"
the-computer-programme-abc-tv-intro-1983,The Computer Programme (ABC TV Intro,1983,ComputerProgrammeABCAusIntroEpisode7,The Computer Programme (ABC TV Intro) Episode 7,"1983, modern television, no licence claimed"
the-computer-programme-abc-tv-intro-1983,The Computer Programme (ABC TV Intro,1983,ComputerProgrammeABCAusIntroEpisode9,The Computer Programme (ABC TV Intro) Episode 9,"1983, modern television, no licence claimed"
the-computer-programme-abc-tv-intro-1983,The Computer Programme (ABC TV Intro,1983,ComputerProgrammeABCAusIntroEpisode10,The Computer Programme (ABC TV Intro) Episode 10,"1983, modern television, no licence claimed"
the-cosby-show-1984,The Cosby Show,1984,the-cosby-show-complete-series_202512,Halloween,"1984, modern television, no licence claimed"
the-cosby-show-1984,The Cosby Show,1984,the-cosby-show-complete-series_202602,The Cosby Show,"1984, modern television, no licence claimed"
the-cosby-show-1984,The Cosby Show,1984,kvbc-ch-3-1990-cosby-show-promo-robin-givens-episode,"KVBC Ch. 3 - The Cosby Show - ""Theo and the Older Woman"" Promo Commercial","1984, modern television; uploader licence claim http://creativecommons.org/publicdomain/mark/1.0/ does not rescue it"
the-cosby-show-1984,The Cosby Show,1984,the-cosby-show-3x-03-golden-anniversary_20250802,The Cosby Show 3x 03 Golden Anniversary,"1984, modern television, no licence claimed"
the-day-the-universe-changed-1985,The Day the Universe Changed,1985,the-day-the-universe-changed-s01e01-the-way-we-are,The Way We Are: It Started with the Greeks,"1985, modern television, no licence claimed"
the-day-the-universe-changed-1985,The Day the Universe Changed,1985,the-day-the-universe-changed-s01e02-the-way-we-are,In the Light of the Above: Medieval Conflict: Faith and Reason,"1985, modern television, no licence claimed"
the-day-the-universe-changed-1985,The Day the Universe Changed,1985,the-day-the-universe-changed-s01e03-the-way-we-are,Point of View: Scientific Imagination in the Renaissance,"1985, modern television, no licence claimed"
the-day-the-universe-changed-1985,The Day the Universe Changed,1985,the-day-the-universe-changed-s01e04-the-way-we-are,A Matter of Fact: Printing Transforms Knowledge,"1985, modern television, no licence claimed"
the-day-the-universe-changed-1985,The Day the Universe Changed,1985,the-day-the-universe-changed-s01e05-the-way-we-are,Infinitely Reasonable: Science Revises the Heavens,"1985, modern television, no licence claimed"
the-day-the-universe-changed-1985,The Day the Universe Changed,1985,the-day-the-universe-changed-s01e06-the-way-we-are,Credit Where It's Due: The Factory and Marketplace Revolution,"1985, modern television, no licence claimed"
the-day-the-universe-changed-1985,The Day the Universe Changed,1985,the-day-the-universe-changed-s01e07-the-way-we-are,What the Doctor Ordered: Impacts of New Medical Knowledge,"1985, modern television, no licence claimed"
the-day-the-universe-changed-1985,The Day the Universe Changed,1985,the-day-the-universe-changed-s01e08-the-way-we-are,Fit to Rule: Darwin's Revolution,"1985, modern television, no licence claimed"
the-day-the-universe-changed-1985,The Day the Universe Changed,1985,the-day-the-universe-changed-s01e09-the-way-we-are,Making Waves: The New Physics: Newton Revised,"1985, modern television, no licence claimed"
the-day-the-universe-changed-1985,The Day the Universe Changed,1985,the-day-the-universe-changed-s01e10-the-way-we-are,"Worlds Without End: Changing Knowledge, Changing Reality","1985, modern television, no licence claimed"
the-demon-headmaster-1996,The Demon Headmaster,1996,dm02_20240721,"The Demon Headmaster Strikes Again, Pt. 4","1996, modern television, no licence claimed"
the-duck-factory-1984,The Duck Factory,1984,the-duck-factory,The Duck Factory,"1984, modern television, no licence claimed"
the-duck-factory-1984,The Duck Factory,1984,The_Duck_Factory,The Duck Factory,"1984, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-01-one-armed-bandits,One Armed Bandits,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-02-daisys-song,Daisy's Song,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-03-mary-kayes-baby,Mary Kaye's Baby,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-04-repo-men,Repo Men,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-05-high-octane,High Octane,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-06-swamp-molly,Swamp Molly,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-07-lukes-love-story,Luke's Love Story,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-08-the-big-heist,The Big Heist,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-09-limo-one-is-missing,Limo One is Missing,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-10-deputy-dukes,Deputy Dukes,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-11-money-to-burn,Money to Burn,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-12-route-7-11,Route 7-11,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the-dukes-of-hazzard-s-01-e-13-double-sting,Double Sting,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-01-days-of-shine-and-roses,Days of Shine and Roses,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-02-gold-fever,Gold Fever,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-03-the-rustlers,The Rustlers,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-04-the-meeting,The Meeting,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-05-road-pirates,Road Pirates,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-06-the-ghost-of-general-lee,The Ghost of General Lee,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-07-dukes-meet-cale-yarborough,Dukes Meet Cale Yarborough,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-08-hazzard-connection,Hazzard Connection,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-09-witness-for-the-persecution,Witness for the Persecution,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-10-granny-annie,Granny Annie,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-11-peoples-choice,People's Choice,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-12-arrest-jessie-duke,Arrest Jesse Duke,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-13-duke-of-duke,Duke of Duke,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-14-the-runaway,The Runaway,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-15-follow-that-still,Follow That Still,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-16-treasure-of-hazzard,Treasure of Hazzard,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-17-officer-daisy-duke,Officer Daisy Duke,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-18-find-loretta-lynn,Find Loretta Lynn,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-19-jude-emery,Jude Emery,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-20-return-of-the-ridge-raiders,Return of the Ridge Raiders,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-21-mason-dixons-girls,Mason Dixon's Girls,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-22-r.-i.-p.-henry-flatt,R.I.P. Henry Flatt,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-02-e-23-southern-comfurts,Southern Comfurts,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-01-carnival-of-thrills-part-1,Carnival of Thrills (1),"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-02-carnival-of-thrills-part-2,Carnival of Thrills (2),"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-03-enos-strate-to-the-top,Enos Strate to the Top,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-04-the-hazzardville-horror,The Hazzardville Horror,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-05-and-in-this-corner-luke-duke,"And in this Corner, Luke Duke","1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-06-the-late-j.-d.-hogg,The Late J.D. Hogg,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-07-uncle-boss,Uncle Boss,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-08-baa-baa-white-sheep,"Baa, Baa, White Sheep","1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-09-mrs.-rosco-p.-coltrane,Mrs. Rosco P. Coltrane,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-10-the-great-santa-claus-chase,The Great Santa Claus Chase,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-11-good-neighbors-duke,"Good Neighbors, Duke","1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-12-state-of-the-country,State of the County,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-13-the-legacy,The Legacy,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-14-duke-vs.-duke,Duke vs. Duke,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-15-my-son-bo-hogg,"My Son, Bo Hogg","1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-16-to-catch-a-duke,To Catch a Duke,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-17-along-came-a-duke,Along Came a Duke,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-18-by-line-daisy-duke,"By-Line, Daisy Duke","1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-19-the-return-of-hughie-hogg,The Return of Hughie Hogg,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-20-bye-bye-boss,"Bye, Bye, Boss","1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-21-the-great-hazzard-hijack,The Great Hazzard Hijack,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-22-the-hack-of-hazzard,The Hack of Hazzard,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-03-e-23-the-canterbury-crock,The Canterbury Crock,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-04-e-01-mrs.-daisy-hogg,Mrs. Daisy Hogg,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-04-e-02-double-dukes,Double Dukes,"1979, modern television, no licence claimed"
the-dukes-of-hazzard-1979,The Dukes of Hazzard,1979,the.-dukes.-of.-hazzard-s-04-e-03-diamons-in-the-rough,Diamonds in the Rough,"1979, modern television, no licence claimed"
